100	162
AngelinaJolie	1	AkikoMorigami	3
AaronGuiel	2	AmyYasbeck	1
AllySheedy	1	AndrewWetzler	2
AlexSink	1	AbdulazizKamilov	3
AdrianFernandez	1	AliciaKeys	2
AlfonsoPortillo	2	AlexPenelas	3
AlecosMarkides	2	AlbertoGonzales	3
AdelAl-Jubeir	3	AkmalTaher	2
AlfredoMoreno	3	AlexZanardi	1
AkmalTaher	1	AdrienBrody	1
AkikoMorigami	1	AbbaEban	3
AbelPacheco	3	AliciaSilverstone	2
AnjumHussain	2	AlisonLohman	1
AlainDucasse	3	AlbertoAcosta	3
AlisonLohman	1	AgbaniDarego	3
AliMohammedMaher	1	AlexKing	2
AllisonJanney	3	AllysonFelix	1
AllysonFelix	2	AbdulazizKamilov	3
AdrienBrody	3	AliciaKeys	1
AbbasKiarostami	3	AngieMartinez	3
AlejandroToledo	1	AlbertoRuizGallardon	2
AngelaMerkel	2	AngelinaJolie	2
AndrewLuster	2	AndyWarhol	1
AbdoulayeWade	1	AndyLau	2
AdamAnt	3	AlexHolmes	2
AkbarHashemiRafsanjani	3	AlisonLohman	3
AliciaKeys	2	AlexZanardi	1
AlDavis	2	AmandaBeard	4
AishwaryaRai	2	AlysonHannigan	2
AmyBrenneman	2	AmyYasbeck	3
AndreaBocelli	3	AmyYasbeck	2
AliciaSilverstone	2	AdrianNastase	2
AndrewWetzler	2	AlexFerguson	3
AnitaDeFrantz	3	AndreAgassi	1
AngelaBassett	2	AlvaroSilvaCalderon	4
AmandaPlumer	1	AliciaSilverstone	4
AmandaBeard	3	AndyGarcia	1
AlexPenelas	1	AndyLau	1
AlessandraCerna	1	AlmaPowell	3
AlbertoGonzales	2	AlastairCampbell	2
AdrianaPerezNavarro	2	AmyBrenneman	3
AhmedQureia	1	AlSharpton	1
AlanDershowitz	2	AlejandroGonzalezInarritu	1
AliciaWitt	1	AmandaPlumer	1
AndreAgassi	2	AliciaSilverstone	2
AndrewFirestone	1	AlfredoMoreno	1
AlexKing	1	AlexSink	1
AndyLau	1	AaronEckhart	4
AaronTippin	4	AlyWagner	2
AbdulMajeedShobokshi	1	AmberFrey	2
AlbertBrooks	2	AbidHamidMahmudAl-Tikriti	3
AlPacino	3	AndreAgassi	2
AngelLockward	2	AlanDershowitz	1
AlexZanardi	2	AliFallahian	1
AliAbbas	1	AishwaryaRai	2
AlexandraPelosi	1	AlSharpton	2
AlvaroSilvaCalderon	3	AlexHolmes	3
AngelaMascia-Frye	1	AleksanderKwasniewski	2
AlexCabrera	1	AndreasVinciguerra	1
Abdullah	2	AmandaBeard	3
AdrianNastase	2	AmberTamblyn	2
AlexisDennisoff	4	AlDavis	3
AndyWarhol	1	AndyRoddick	4
AlastairCampbell	2	AlexisDennisoff	1
AndrewFastow	1	AlmaPowell	3
AlysonHannigan	2	AlbertoGonzales	2
AdoorGopalakarishnan	2	AJCook	2
AgbaniDarego	2	AaronSorkin	3
AkbarAlBaker	1	AmySmart	2
AmramMitzna	2	AlfonsoCuaron	2
AaronEckhart	3	AngelaMascia-Frye	2
AdamSandler	3	AndersEbbeson	2
AngieArzola	2	AlexanderLukashenko	1
AidanQuinn	1	AlvaroNoboa	1
AndresDAlessandro	1	AdrianaPerezNavarro	1
AhmadMasood	1	AlexanderLukashenko	2
AlecBaldwin	3	AlbertoGonzales	2
AlvaroUribe	2	AbidHamidMahmudAl-Tikriti	1
AhmetNecdetSezer	1	AndersEbbeson	1
AlyWagner	3	AlisonLohman	3
AkhmedZakayev	1	AlbertoFujimori	2
AaronSorkin	2	AdriannaZuzic	2
AlfredodiStefano	2	AkbarHashemiRafsanjani	2
AndyBenes	2	AngelaLansbury	2
AldoParedes	1	AlainDucasse	1
AlbertoFujimori	2	AlexandreHerchcovitch	3
AbbaEban	3	AndyGarcia	1
AlanBall	3	AllisonJanney	1
AbdullahGul	3	AlessandroNesta	1
AdriannaZuzic	2	AndyDick	1
AlimzhanTokhtakhounov	2	AndreaYates	1
AlejandroGonzalezInarritu	3	AndrewFirestone	1
AlGore	1	AndreaYates	1
AlSharpton	1	AdrianaLima	2
AbrahamFoxman	1	AndreaDeCruz	2
AmandaMarsh	1	AbbaEban	3
AngelaLansbury	3	AleksanderKwasniewski	3
AmberTamblyn	1	AaronGuiel	2
AlanisMorissette	3	AkhmedZakayev	1
AlexFerguson	1	AdrianNastase	3
AlexisBledel	2	AlessandraCerna	2
AdrianaLima	2	AngelLockward	2
AlmaPowell	3	AlyWagner	3
AbdulRahman	2	AlexSink	1
AlexandreHerchcovitch	1	AlecBaldwin	2
AbidHamidMahmudAl-Tikriti	2	AlanBall	4
AndersEbbeson	1	AndrewLuster	2
AlexandreDaigle	2	AlanisMorissette	2
AndrewCuomo	2	AlastairCampbell	1
AndreaYates	1	AndreBucher	1
AlekWek	1	AmberFrey	3
AmySmart	3	AndyGriffith	1
AlLeiter	1	AlmaPowell	2
AbdullatifSener	1	AhmadMasood	1
AhmedChalabi	2	AdamSandler	1
AndreasVinciguerra	1	AndrewBernard	1
AlexanderLukashenko	1	AhmedChalabi	2
AndresManuelLopezObrador	3	AllySheedy	2
AmyYasbeck	4	AbdoulayeWade	1
AngeloReyes	4	AndyRoddick	4
AmelieMauresmo	2	AlysonHannigan	2
AgnesBruckner	2	AndyWarhol	1
AndreaDeCruz	1	AndreasVinciguerra	1
AndyRoddick	3	AdriannaZuzic	3
AngieMartinez	1	AlastairCampbell	3
AmrMoussa	3	AhmedQureia	1
AlexanderPayne	2	AldoParedes	1
AlexandreDespatie	2	AkikoMorigami	3
AlexHolmes	3	AlisonLohman	1
AmandaBynes	2	AndyRoddick	3
AmeliaVega	2	AmrMoussa	3
AlessandroNesta	1	AbdelAzizAl-Hakim	2
AbdullahAhmadBadawi	1	AdamSandler	2
AndreBucher	2	1
AlfonsoCuaron	3	3
AbdelAzizAl-Hakim	1	1
AlfredSant	2	2
AnibalIbarra	2	3
AndresPastrana	2	1
AJCook	3	2
AlvaroNoboa	1	3
AndyGarcia	1	1
AndyRooney	2	1
AdisaiBodharamik	3	1
AmberFrey	3	3
AdamScott	3	3
AndyGriffith	1	2
AdrianAnnus	1	1
AndyDick	2	1
AlbertoRuizGallardon	1	2
AlexaVega	1	2
AliKhamenei	1	2
AlexanderDowner	3	1
AhmedAhmed	1	2
AlexCejka	2	3
AndrewBernard	4	1
AmyRedford	2	3
AbdulazizKamilov	2	2
AlbertoAcosta	2	1
AliFallahian	1	1
AleksanderKwasniewski	3	2
AlannaUbach	2	2
AngelinaJolie	2	2
AaronGuiel	2	1
AllySheedy	1	2
AlexSink	2	1
AdrianFernandez	3	2
AlfonsoPortillo	2	1
AlecosMarkides	3	3
AdelAl-Jubeir	2	1
AlfredoMoreno	3	3
AkmalTaher	2	1
AkikoMorigami	1	2
AbelPacheco	3	2
AnjumHussain	1	2
AlainDucasse	3	1
AlisonLohman	3	1
AliMohammedMaher	1	1
AllisonJanney	1	1
AllysonFelix	2	3
AdrienBrody	2	2
AbbasKiarostami	2	2
AlejandroToledo	2	2
AngelaMerkel	1	2
AndrewLuster	1	1
AbdoulayeWade	3	2
AdamAnt	1	3
AkbarHashemiRafsanjani	3	4
AliciaKeys	2	2
AlDavis	1	2
AishwaryaRai	1	1
AmyBrenneman	1	2
AndreaBocelli	1	3
AliciaSilverstone	1	1
AndrewWetzler	2	2
AnitaDeFrantz	1	3
AngelaBassett	1	1
AmandaPlumer	1	2
AmandaBeard	4	2
AlexPenelas	3	3
AlessandraCerna	2	2
AlbertoGonzales	1	1
AdrianaPerezNavarro	3	3
AhmedQureia	2	1
AlanDershowitz	1	2
AliciaWitt	1	2
AndreAgassi	1	1
AndrewFirestone	2	2
AlexKing	2	2
AndyLau	2	1
AaronTippin	1	4
AbdulMajeedShobokshi	2	1
AlbertBrooks	3	1
AlPacino	2	3
AngelLockward	1	1
AlexZanardi	2	1
AliAbbas	1	4
AlexandraPelosi	1	1
AlvaroSilvaCalderon	3	3
AngelaMascia-Frye	2	1
AlexCabrera	2	1
Abdullah	3	3
AdrianNastase	3	3
AlexisDennisoff	1	1
AndyWarhol	1	1
AlastairCampbell	3	2
AndrewFastow	2	2
AlysonHannigan	1	1
AdoorGopalakarishnan	3	3
AgbaniDarego	4	4
AkbarAlBaker	1	2
AmramMitzna	2	1
AaronEckhart	1	4
AdamSandler	3	2
AngieArzola	2	1
AidanQuinn	3	1
AndresDAlessandro	1	2
AhmadMasood	3	1
AlecBaldwin	3	3
AlvaroUribe	3	4
AhmetNecdetSezer	3	1
AlyWagner	1	2
AkhmedZakayev	3	3
AaronSorkin	1	2
AlfredodiStefano	1	3
AndyBenes	2	1
AldoParedes	1	3
AlbertoFujimori	1	3
AbbaEban	1	2
AlanBall	2	3
AbdullahGul	3	2
AdriannaZuzic	1	3
AlimzhanTokhtakhounov	3	1
AlejandroGonzalezInarritu	3	3
AlGore	1	1
AlSharpton	2	1
AbrahamFoxman	3	2
AmandaMarsh	2	3
AngelaLansbury	1	1
AmberTamblyn	1	2
AlanisMorissette	3	3
AlexFerguson	3	2
AlexisBledel	3	1
AdrianaLima	2	2
AlmaPowell	1	3
AbdulRahman	3	1
AlexandreHerchcovitch	1	3
AbidHamidMahmudAl-Tikriti	3	2
AndersEbbeson	2	2
AlexandreDaigle	2	1
AndrewCuomo	1	2
AndreaYates	1	1
AlekWek	3	2
AmySmart	3	3
AlLeiter	1	2
AbdullatifSener	1	3
AhmedChalabi	2	1
AndreasVinciguerra	2	1
AlexanderLukashenko	2	1
AndresManuelLopezObrador	1	3
AmyYasbeck	3	4
AngeloReyes	3	4
AmelieMauresmo	2	2
AgnesBruckner	2	4
AndreaDeCruz	2	1
AndyRoddick	4	1
AngieMartinez	1	1
AmrMoussa	2	1
AlexanderPayne	1	2
AlexandreDespatie	2	2
AlexHolmes	1	1
AmandaBynes	1	2
AmeliaVega	2	1
AlessandroNesta	1	2
AbdullahAhmadBadawi	3	2
AndreBucher	2	AlexandreDaigle	2
AlfonsoCuaron	1	AhmedAhmed	3
AbdelAzizAl-Hakim	2	AlbertoRuizGallardon	1
AlfredSant	2	AlvaroSilvaCalderon	2
AnibalIbarra	3	AlexCabrera	3
AndresPastrana	3	AndreaDeCruz	2
AJCook	3	AlimzhanTokhtakhounov	3
AlvaroNoboa	2	AnibalIbarra	2
AndyGarcia	2	AndersEbbeson	2
AndyRooney	3	AlexanderLukashenko	1
AdisaiBodharamik	1	AgnesBruckner	4
AmberFrey	1	AkbarAlBaker	1
AdamScott	2	AlyWagner	2
AndyGriffith	2	AlexandraPelosi	2
AdrianAnnus	1	AkmalTaher	2
AndyDick	1	AdriannaZuzic	2
AlbertoRuizGallardon	3	AliFallahian	1
AlexaVega	3	AndrewFastow	1
AliKhamenei	2	AnitaDeFrantz	3
AlexanderDowner	2	AkikoMorigami	1
AhmedAhmed	1	AliAbbas	3
AlexCejka	2	AlanBall	3
AndrewBernard	4	AndrewFastow	2
AmyRedford	2	AlvaroUribe	2
AbdulazizKamilov	2	AlanBall	4
AlbertoAcosta	2	AllySheedy	2
AliFallahian	2	AlecBaldwin	2
AleksanderKwasniewski	3	AbdulRahman	3
AlannaUbach	2	AlexandreHerchcovitch	3
AngelinaJolie	2	AmandaMarsh	1
AaronGuiel	1	AlanDershowitz	3
AllySheedy	2	AlecBaldwin	3
AlexSink	3	AngelaMerkel	2
AdrianFernandez	2	AlessandroNesta	2
AlfonsoPortillo	2	AlvaroSilvaCalderon	4
AlecosMarkides	2	AlejandroToledo	1
AdelAl-Jubeir	2	AlSharpton	2
AlfredoMoreno	3	AngieMartinez	1
AkmalTaher	2	AmberTamblyn	2
AkikoMorigami	2	AndrewCuomo	1
AbelPacheco	2	AbdelAzizAl-Hakim	2
AnjumHussain	1	AaronSorkin	1
AlainDucasse	3	AlfonsoCuaron	1
AlisonLohman	3	AlfonsoPortillo	1
AliMohammedMaher	2	AmandaBynes	1
AllisonJanney	2	AlfredoMoreno	2
AllysonFelix	2	AlessandraCerna	1
AdrienBrody	3	AlastairCampbell	2
AbbasKiarostami	2	AbidHamidMahmudAl-Tikriti	2
AlejandroToledo	2	AlexandreHerchcovitch	2
AngelaMerkel	1	AliciaWitt	1
AndrewLuster	1	AmramMitzna	2
AbdoulayeWade	1	AngieMartinez	3
AdamAnt	2	AmandaBynes	1
AkbarHashemiRafsanjani	2	AndyBenes	1
AliciaKeys	2	AlimzhanTokhtakhounov	2
AlDavis	3	AlfonsoPortillo	2
AishwaryaRai	1	AlainDucasse	1
AmyBrenneman	2	AlimzhanTokhtakhounov	1
AndreaBocelli	2	AlbertoGonzales	2
AliciaSilverstone	1	AlGore	1
AndrewWetzler	2	AlekWek	3
AnitaDeFrantz	3	AlainDucasse	1
AngelaBassett	1	AlSharpton	2
AmandaPlumer	1	AlexPenelas	3
AmandaBeard	1	AkbarAlBaker	2
AlexPenelas	2	AlDavis	3
AlessandraCerna	1	AndreaDeCruz	1
AlbertoGonzales	2	AbbasKiarostami	1
AdrianaPerezNavarro	1	AndreaDeCruz	1
AhmedQureia	1	AngeloReyes	4
AlanDershowitz	3	AnibalIbarra	1
AliciaWitt	1	AngelinaJolie	2
AndreAgassi	2	AndyRoddick	4
AndrewFirestone	2	AldoParedes	2
AlexKing	1	AngelaMerkel	2
AndyLau	3	AbdulRahman	3
AaronTippin	3	AndrewFirestone	1
AbdulMajeedShobokshi	3	AbdullahAhmadBadawi	3
AlbertBrooks	1	AngelaBassett	2
AlPacino	2	AmeliaVega	3
AngelLockward	3	AndrewWetzler	2
AlexZanardi	1	AlLeiter	2
AliAbbas	4	AlyWagner	3
AlexandraPelosi	1	AlexaVega	3
AlvaroSilvaCalderon	1	AndrewFirestone	2
AngelaMascia-Frye	1	AngelaBassett	1
AlexCabrera	1	AlexKing	2
Abdullah	1	AbbaEban	3
AdrianNastase	2	AliAbbas	3
AlexisDennisoff	2	AngelaLansbury	3
AndyWarhol	2	AliciaWitt	1
AlastairCampbell	3	AndyBenes	2
AndrewFastow	2	AngelLockward	2
AlysonHannigan	1	AbdulRahman	1
AdoorGopalakarishnan	2	AllySheedy	2
AgbaniDarego	4	AbdoulayeWade	2
AkbarAlBaker	2	AdrianFernandez	2
AmramMitzna	3	AmandaMarsh	3
AaronEckhart	3	AlvaroUribe	3
AdamSandler	1	AJCook	2
AngieArzola	2	AhmetNecdetSezer	2
AidanQuinn	1	AndyRooney	3
AndresDAlessandro	1	AlysonHannigan	1
AhmadMasood	2	AkbarAlBaker	2
AlecBaldwin	3	AlDavis	1
AlvaroUribe	4	AmandaBeard	4
AhmetNecdetSezer	3	AkhmedZakayev	3
AlyWagner	3	AlisonLohman	1
AkhmedZakayev	2	AbdoulayeWade	2
AaronSorkin	2	AndresManuelLopezObrador	1
AlfredodiStefano	2	AlexCejka	1
AndyBenes	2	AnjumHussain	1
AldoParedes	3	AlejandroGonzalezInarritu	2
AlbertoFujimori	2	AlanBall	3
AbbaEban	1	AdrianNastase	2
AlanBall	1	AmeliaVega	2
AbdullahGul	1	AlisonLohman	1
AdriannaZuzic	2	AlfredSant	3
AlimzhanTokhtakhounov	1	AdrianaPerezNavarro	3
AlejandroGonzalezInarritu	1	AliKhamenei	2
AlGore	2	AlLeiter	1
AlSharpton	1	AbdulazizKamilov	1
AbrahamFoxman	1	AmyRedford	1
AmandaMarsh	1	AdriannaZuzic	2
AngelaLansbury	1	AbdelAzizAl-Hakim	2
AmberTamblyn	2	AndresManuelLopezObrador	1
AlanisMorissette	3	AlexisDennisoff	1
AlexFerguson	1	AlessandroNesta	2
AlexisBledel	1	AlfonsoCuaron	3
AdrianaLima	2	AndresPastrana	3
AlmaPowell	3	AngieArzola	1
AbdulRahman	2	AbdelAzizAl-Hakim	2
AlexandreHerchcovitch	3	AmySmart	3
AbidHamidMahmudAl-Tikriti	3	AlbertoAcosta	2
AndersEbbeson	1	AlekWek	2
AlexandreDaigle	2	AmyYasbeck	3
AndrewCuomo	1	AlSharpton	1
AndreaYates	1	AndresPastrana	2
AlekWek	1	AngelaMascia-Frye	1
AmySmart	3	AkhmedZakayev	1
AlLeiter	2	AhmadMasood	3
AbdullatifSener	3	AkmalTaher	1
AhmedChalabi	1	AngelLockward	2
AndreasVinciguerra	2	AlexaVega	3
AlexanderLukashenko	2	AhmetNecdetSezer	2
AndresManuelLopezObrador	2	AndyLau	3
AmyYasbeck	3	AngelLockward	3
AngeloReyes	4	AlyWagner	1
AmelieMauresmo	2	AlyWagner	2
AgnesBruckner	3	AndrewBernard	5
AndreaDeCruz	2	AbdullatifSener	2
AndyRoddick	2	AbdullahAhmadBadawi	1
AngieMartinez	1	AliciaSilverstone	2
AmrMoussa	3	AlexCejka	1
AlexanderPayne	3	AndyGriffith	2
AlexandreDespatie	2	AldoParedes	1
AlexHolmes	1	AbdulRahman	3
AmandaBynes	1	AliciaWitt	1
AmeliaVega	4	AdamSandler	3
AlessandroNesta	3	AngelaMerkel	1
AbdullahAhmadBadawi	1	AbdulMajeedShobokshi	3
AndreBucher	1	2
AlfonsoCuaron	3	1
AbdelAzizAl-Hakim	3	2
AlfredSant	1	3
AnibalIbarra	2	1
AndresPastrana	3	1
AJCook	2	3
AlvaroNoboa	1	3
AndyGarcia	2	2
AndyRooney	1	3
AdisaiBodharamik	2	3
AmberFrey	1	3
AdamScott	2	1
AndyGriffith	1	2
AdrianAnnus	2	1
AndyDick	1	1
AlbertoRuizGallardon	1	2
AlexaVega	2	1
AliKhamenei	2	1
AlexanderDowner	3	4
AhmedAhmed	2	3
AlexCejka	1	3
AndrewBernard	5	4
AmyRedford	3	2
AbdulazizKamilov	1	2
AlbertoAcosta	1	1
AliFallahian	1	1
AleksanderKwasniewski	1	3
AlannaUbach	2	2
AngelinaJolie	1	2
AaronGuiel	2	1
AllySheedy	2	1
AlexSink	3	3
AdrianFernandez	2	3
AlfonsoPortillo	2	1
AlecosMarkides	1	1
AdelAl-Jubeir	3	2
AlfredoMoreno	2	3
AkmalTaher	2	2
AkikoMorigami	3	3
AbelPacheco	1	3
AnjumHussain	2	2
AlainDucasse	3	3
AlisonLohman	1	1
AliMohammedMaher	2	2
AllisonJanney	3	3
AllysonFelix	3	2
AdrienBrody	3	3
AbbasKiarostami	1	2
AlejandroToledo	1	2
AngelaMerkel	2	1
AndrewLuster	1	3
AbdoulayeWade	3	3
AdamAnt	3	2
AkbarHashemiRafsanjani	4	2
AliciaKeys	2	2
AlDavis	3	3
AishwaryaRai	1	3
AmyBrenneman	1	2
AndreaBocelli	1	3
AliciaSilverstone	3	4
AndrewWetzler	1	1
AnitaDeFrantz	1	3
AngelaBassett	1	1
AmandaPlumer	2	2
AmandaBeard	5	2
AlexPenelas	2	2
AlessandraCerna	2	1
AlbertoGonzales	2	1
AdrianaPerezNavarro	2	2
AhmedQureia	3	3
AlanDershowitz	1	1
AliciaWitt	2	2
AndreAgassi	1	1
AndrewFirestone	1	2
AlexKing	2	1
AndyLau	1	1
AaronTippin	4	4
AbdulMajeedShobokshi	3	3
AlbertBrooks	1	2
AlPacino	2	3
AngelLockward	2	1
AlexZanardi	2	2
AliAbbas	1	3
AlexandraPelosi	1	2
AlvaroSilvaCalderon	1	1
AngelaMascia-Frye	2	1
AlexCabrera	1	1
Abdullah	2	2
AdrianNastase	3	2
AlexisDennisoff	1	4
AndyWarhol	2	1
AlastairCampbell	2	2
AndrewFastow	1	1
AlysonHannigan	1	2
AdoorGopalakarishnan	1	1
AgbaniDarego	2	3
AkbarAlBaker	3	1
AmramMitzna	2	3
AaronEckhart	2	3
AdamSandler	1	1
AngieArzola	2	2
AidanQuinn	1	1
AndresDAlessandro	2	1
AhmadMasood	2	3
AlecBaldwin	3	3
AlvaroUribe	4	1
AhmetNecdetSezer	3	3
AlyWagner	3	1
AkhmedZakayev	1	3
AaronSorkin	2	2
AlfredodiStefano	2	3
AndyBenes	2	1
AldoParedes	2	3
AlbertoFujimori	3	2
AbbaEban	1	2
AlanBall	3	4
AbdullahGul	3	1
AdriannaZuzic	1	1
AlimzhanTokhtakhounov	3	2
AlejandroGonzalezInarritu	2	3
AlGore	2	2
AlSharpton	1	1
AbrahamFoxman	3	3
AmandaMarsh	3	3
AngelaLansbury	1	1
AmberTamblyn	2	1
AlanisMorissette	3	2
AlexFerguson	2	3
AlexisBledel	3	2
AdrianaLima	3	3
AlmaPowell	1	2
AbdulRahman	2	3
AlexandreHerchcovitch	2	3
AbidHamidMahmudAl-Tikriti	1	2
AndersEbbeson	2	2
AlexandreDaigle	1	1
AndrewCuomo	2	2
AndreaYates	2	2
AlekWek	2	2
AmySmart	3	3
AlLeiter	2	1
AbdullatifSener	3	1
AhmedChalabi	1	1
AndreasVinciguerra	1	2
AlexanderLukashenko	2	2
AndresManuelLopezObrador	3	1
AmyYasbeck	4	3
AngeloReyes	1	3
AmelieMauresmo	2	2
AgnesBruckner	1	1
AndreaDeCruz	2	2
AndyRoddick	2	4
AngieMartinez	1	1
AmrMoussa	1	1
AlexanderPayne	1	1
AlexandreDespatie	1	1
AlexHolmes	2	2
AmandaBynes	1	2
AmeliaVega	1	4
AlessandroNesta	3	2
AbdullahAhmadBadawi	1	1
AndreBucher	2	AaronGuiel	2
AlfonsoCuaron	2	AliKhamenei	1
AbdelAzizAl-Hakim	2	AdamSandler	3
AlfredSant	2	AnjumHussain	2
AnibalIbarra	1	AgbaniDarego	1
AndresPastrana	3	AbdoulayeWade	2
AJCook	3	AlexSink	1
AlvaroNoboa	3	AbbaEban	3
AndyGarcia	1	AlfonsoCuaron	2
AndyRooney	2	AlexandreDespatie	2
AdisaiBodharamik	1	AbbaEban	1
AmberFrey	2	AliciaSilverstone	2
AdamScott	3	AJCook	2
AndyGriffith	2	AkbarAlBaker	1
AdrianAnnus	1	AmandaMarsh	3
AndyDick	1	AdrianaLima	1
AlbertoRuizGallardon	2	AndreBucher	2
AlexaVega	1	AdrianFernandez	3
AliKhamenei	2	AmeliaVega	2
AlexanderDowner	3	AdrianFernandez	1
AhmedAhmed	1	AlanisMorissette	3
AlexCejka	2	AmandaMarsh	1
AndrewBernard	1	AkikoMorigami	2
AmyRedford	1	AdrianNastase	2
AbdulazizKamilov	1	AliMohammedMaher	3
AlbertoAcosta	2	AdrianFernandez	1
AliFallahian	2	AliMohammedMaher	1
AleksanderKwasniewski	2	AliAbbas	3
AlannaUbach	2	AlfonsoCuaron	2
AngelinaJolie	2	AkmalTaher	2
AaronGuiel	2	AlecBaldwin	1
AllySheedy	2	AdamScott	1
AlexSink	2	AlfonsoCuaron	1
AdrianFernandez	1	AliKhamenei	1
AlfonsoPortillo	1	AndyDick	1
AlecosMarkides	2	AliciaSilverstone	2
AdelAl-Jubeir	3	AnitaDeFrantz	2
AlfredoMoreno	3	AgnesBruckner	3
AkmalTaher	2	AndyRoddick	1
AkikoMorigami	2	AliciaSilverstone	2
AbelPacheco	1	AdamScott	3
AnjumHussain	2	AlecBaldwin	1
AlainDucasse	1	AndreaYates	1
AlisonLohman	1	AlbertoGonzales	2
AliMohammedMaher	3	AbdelAzizAl-Hakim	2
AllisonJanney	3	AhmetNecdetSezer	1
AllysonFelix	1	AndresDAlessandro	2
AdrienBrody	2	AngelLockward	3
AbbasKiarostami	2	AgnesBruckner	2
AlejandroToledo	2	AdrianNastase	2
AngelaMerkel	1	AbdulMajeedShobokshi	1
AndrewLuster	1	AaronGuiel	1
AbdoulayeWade	2	AbdulMajeedShobokshi	2
AdamAnt	2	AbdullahGul	2
AkbarHashemiRafsanjani	4	AndyWarhol	1
AliciaKeys	1	AdamSandler	1
AlDavis	2	AndresDAlessandro	1
AishwaryaRai	1	AlainDucasse	2
AmyBrenneman	3	AngelaMascia-Frye	1
AndreaBocelli	1	AmandaBeard	4
AliciaSilverstone	4	AmeliaVega	2
AndrewWetzler	2	AliciaSilverstone	2
AnitaDeFrantz	3	AmandaBeard	1
AngelaBassett	1	AmandaMarsh	3
AmandaPlumer	1	AlisonLohman	1
AmandaBeard	3	AlbertBrooks	3
AlexPenelas	1	AmberFrey	3
AlessandraCerna	1	AlekWek	1
AlbertoGonzales	2	AlbertoAcosta	3
AdrianaPerezNavarro	3	AlbertoFujimori	3
AhmedQureia	1	AndersEbbeson	2
AlanDershowitz	3	AlexFerguson	3
AliciaWitt	2	AngieArzola	2
AndreAgassi	1	AmelieMauresmo	1
AndrewFirestone	1	AlexandraPelosi	1
AlexKing	1	AlfredSant	2
AndyLau	3	AJCook	2
AaronTippin	3	AlDavis	3
AbdulMajeedShobokshi	1	AngelaMascia-Frye	2
AlbertBrooks	2	AlexCabrera	1
AlPacino	3	AliciaSilverstone	4
AngelLockward	2	AngieMartinez	1
AlexZanardi	2	AdriannaZuzic	2
AliAbbas	3	AlexanderDowner	4
AlexandraPelosi	2	AlDavis	3
AlvaroSilvaCalderon	4	AndyBenes	2
AngelaMascia-Frye	1	AaronSorkin	1
AlexCabrera	3	AlexFerguson	3
Abdullah	3	AmelieMauresmo	2
AdrianNastase	3	AlexKing	1
AlexisDennisoff	2	AJCook	3
AndyWarhol	2	AndreasVinciguerra	1
AlastairCampbell	3	AbdulazizKamilov	1
AndrewFastow	2	AndresDAlessandro	2
AlysonHannigan	2	AliciaKeys	2
AdoorGopalakarishnan	1	AlfredSant	1
AgbaniDarego	1	AmyYasbeck	3
AkbarAlBaker	3	AidanQuinn	1
AmramMitzna	3	AlbertoAcosta	2
AaronEckhart	4	Abdullah	1
AdamSandler	2	AkbarAlBaker	2
AngieArzola	2	AngeloReyes	3
AidanQuinn	3	AndrewBernard	2
AndresDAlessandro	2	AbrahamFoxman	2
AhmadMasood	2	AdrianNastase	3
AlecBaldwin	1	AndreAgassi	2
AlvaroUribe	4	AbdulMajeedShobokshi	2
AhmetNecdetSezer	3	AlfredSant	1
AlyWagner	3	AlexanderLukashenko	1
AkhmedZakayev	3	AllySheedy	1
AaronSorkin	3	AliMohammedMaher	3
AlfredodiStefano	1	AlDavis	1
AndyBenes	1	AliAbbas	1
AldoParedes	1	AdamScott	2
AlbertoFujimori	3	AleksanderKwasniewski	2
AbbaEban	3	AJCook	1
AlanBall	2	AlexanderPayne	1
AbdullahGul	1	AlanDershowitz	1
AdriannaZuzic	3	AbdullahAhmadBadawi	3
AlimzhanTokhtakhounov	2	AlPacino	1
AlejandroGonzalezInarritu	1	AdoorGopalakarishnan	1
AlGore	2	AliciaSilverstone	3
AlSharpton	2	AhmetNecdetSezer	2
AbrahamFoxman	1	AndreAgassi	1
AmandaMarsh	1	AlexSink	2
AngelaLansbury	3	AliciaKeys	1
AmberTamblyn	1	AlexaVega	1
AlanisMorissette	3	AlimzhanTokhtakhounov	2
AlexFerguson	2	AlfredoMoreno	3
AlexisBledel	4	AndresManuelLopezObrador	3
AdrianaLima	3	AlecBaldwin	2
AlmaPowell	1	AlexanderLukashenko	1
AbdulRahman	3	AlvaroUribe	1
AlexandreHerchcovitch	1	AnjumHussain	2
AbidHamidMahmudAl-Tikriti	1	AlfredSant	1
AndersEbbeson	1	AkhmedZakayev	3
AlexandreDaigle	2	AdrianAnnus	3
AndrewCuomo	2	AdrianaPerezNavarro	2
AndreaYates	2	AlexandreHerchcovitch	3
AlekWek	1	AbdulazizKamilov	3
AmySmart	3	AldoParedes	3
AlLeiter	1	AlfonsoCuaron	1
AbdullatifSener	1	AlexHolmes	2
AhmedChalabi	1	AbbasKiarostami	2
AndreasVinciguerra	1	AndresManuelLopezObrador	3
AlexanderLukashenko	2	AlPacino	1
AndresManuelLopezObrador	1	AlexCabrera	1
AmyYasbeck	1	AlexFerguson	1
AngeloReyes	1	AnibalIbarra	1
AmelieMauresmo	2	AbdullahGul	1
AgnesBruckner	4	AlexSink	1
AndreaDeCruz	1	AhmedChalabi	1
AndyRoddick	1	AmyBrenneman	2
AngieMartinez	2	AndersEbbeson	1
